xflr5 v6.61

Plane name :        TaperPlane0.5
Polar name :        T1-50.0 m/s-VLM2
Freestream speed :  50.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    4.000     0.000   0.743107   0.017589   0.006309   0.023898   0.000000  -0.000000  -0.468399   0.000000   0.000000   50.0000     0.3798
    4.500     0.000   0.786146   0.019679   0.006423   0.026102   0.000000  -0.000000  -0.485873   0.000000   0.000000   50.0000     0.3725
    5.000     0.000   0.829078   0.021879   0.006532   0.028411   0.000000  -0.000000  -0.503267   0.000000   0.000000   50.0000     0.3660
    5.500     0.000   0.871897   0.024190   0.006660   0.030850   0.000000  -0.000000  -0.520574   0.000000   0.000000   50.0000     0.3601
    6.000     0.000   0.914597   0.026608   0.006808   0.033416   0.000000  -0.000000  -0.537790   0.000000   0.000000   50.0000     0.3548
    6.500     0.000   0.957172   0.029133   0.006991   0.036124   0.000000  -0.000000  -0.554912   0.000000   0.000000   50.0000     0.3500
    7.000     0.000   0.999616   0.031763   0.007218   0.038981   0.000000  -0.000000  -0.571934   0.000000   0.000000   50.0000     0.3456
    7.500     0.000   1.041922   0.034496   0.007473   0.041969   0.000000  -0.000000  -0.588850   0.000000   0.000000   50.0000     0.3416
    8.000     0.000   1.084086   0.037330   0.007745   0.045075   0.000000  -0.000000  -0.605656   0.000000   0.000000   50.0000     0.3379
    8.500     0.000   1.126100   0.040263   0.008046   0.048309   0.000000  -0.000000  -0.622347   0.000000   0.000000   50.0000     0.3346
    9.000     0.000   1.167959   0.043294   0.008374   0.051668   0.000000  -0.000000  -0.638919   0.000000   0.000000   50.0000     0.3314
    9.500     0.000   1.209658   0.046420   0.008713   0.055133   0.000000  -0.000000  -0.655365   0.000000   0.000000   50.0000     0.3286
   10.000     0.000   1.251190   0.049639   0.009080   0.058719   0.000000  -0.000000  -0.671682   0.000000   0.000000   50.0000     0.3259
   10.500     0.000   1.292550   0.052948   0.009476   0.062424   0.000000  -0.000000  -0.687865   0.000000   0.000000   50.0000     0.3234
   11.000     0.000   1.333733   0.056347   0.009893   0.066240   0.000000  -0.000000  -0.703909   0.000000   0.000000   50.0000     0.3211
   11.500     0.000   1.374732   0.059831   0.010344   0.070176   0.000000  -0.000000  -0.719810   0.000000   0.000000   50.0000     0.3190
   12.000     0.000   1.415542   0.063399   0.010859   0.074258   0.000000  -0.000000  -0.735567   0.000000   0.000000   50.0000     0.3170
   12.500     0.000   1.456158   0.067049   0.011436   0.078485   0.000000  -0.000000  -0.751175   0.000000   0.000000   50.0000     0.3151
   13.000     0.000   1.496575   0.070777   0.012057   0.082834   0.000000  -0.000000  -0.766628   0.000000   0.000000   50.0000     0.3133
   13.500     0.000   1.536787   0.074581   0.012703   0.087284  -0.000000  -0.000000  -0.781921   0.000000   0.000000   50.0000     0.3117
   14.000     0.000   1.576790   0.078459   0.013419   0.091878  -0.000000  -0.000000  -0.797054   0.000000   0.000000   50.0000     0.3101
   14.500     0.000   1.616577   0.082407   0.014244   0.096651  -0.000000  -0.000000  -0.812026   0.000000   0.000000   50.0000     0.3087
   15.000     0.000   1.656145   0.086423   0.015317   0.101740  -0.000000  -0.000000  -0.826850   0.000000   0.000000   50.0000     0.3073


